routeId,stopSequence,stopId,distanceToNextStop
9,55,666,507
9,56,669,279
9,57,668,288
9,58,671,384
9,59,3043,0
90,0,725,333
90,1,630,328
90,2,2306,313
90,3,7141,1029
90,4,2308,313
90,5,2309,338
90,6,3404,462
90,7,2909,277
90,8,2908,296
90,9,2910,519
90,10,1963,445
90,11,1966,328
90,12,1968,1114
90,13,3161,838
90,14,1892,913
90,15,1900,461
90,16,1894,525
90,17,1902,606
90,18,1896,333
90,19,2447,278
90,20,2446,260
90,21,2451,297
90,22,3153,472
90,23,3156,331
90,24,3155,396
90,25,2915,480
90,26,2919,513
90,27,2457,499
90,28,2916,392
90,29,271,203
90,30,7027,460
90,31,3407,291
90,32,3406,253
90,33,3409,444
90,34,3408,244
90,35,3411,401
90,36,3410,354
90,37,3412,312
90,38,3413,211
90,39,2092,295
90,40,2052,307
90,41,2677,289
90,42,2675,646
90,43,2676,307
90,44,3811,237
90,45,2678,448
90,46,2680,387
90,47,932,312
90,48,935,336
90,49,933,560
90,50,936,460
90,51,942,592
90,52,937,280
90,53,938,397
90,54,944,431
90,55,2356,508
90,56,2359,276
90,57,2358,347
90,58,2360,238
90,59,2361,680
90,60,2364,589
90,61,2362,316
90,62,2363,515
90,63,2368,861
90,64,2365,478
90,65,3403,589
90,66,3405,21046
90,67,7214,0
91,0,496,324
91,1,502,257
91,2,499,640
91,3,542,367
91,4,501,592
91,5,3,136
91,6,5,223
91,7,437,376
91,8,544,309
91,9,393,543
91,10,1014,168
91,11,1016,227
91,12,1023,339
91,13,1018,170
91,14,1024,306
91,15,1027,451
91,16,1020,219
91,17,1029,246
91,18,1616,264
91,19,1604,271
91,20,1617,198
91,21,1619,219
91,22,2583,300
91,23,4292,250
91,24,4317,388
91,25,4318,406
91,26,4319,226
91,27,4320,341
91,28,4321,181
91,29,4322,546
91,30,4323,164
91,31,2422,313
91,32,2425,226
91,33,2424,477
91,34,1302,171
91,35,2202,215
91,36,268,482
91,37,267,712
91,38,270,477
91,39,271,662
91,40,3407,291
91,41,3406,253
91,42,3409,444
91,43,3408,244
91,44,3411,401
91,45,3410,354
91,46,3412,312
91,47,3413,211
91,48,2092,295
91,49,2052,307
91,50,2677,289
91,51,2675,646
91,52,2676,544
91,53,2678,448
91,54,2680,370
91,55,1670,488
91,56,1669,442
91,57,1674,348
91,58,1671,387
91,59,2745,0
92,0,8,328
92,1,621,167
92,2,620,272
92,3,622,266
92,4,624,345
92,5,625,235
92,6,623,384
92,7,626,286
92,8,627,341
92,9,628,340
92,10,629,556
92,11,1386,289
92,12,117,481
92,13,116,391
92,14,630,617
92,15,631,449
92,16,632,422
92,17,633,333
92,18,634,363
92,19,635,575
92,20,636,991
92,21,637,581
92,22,638,1231
92,23,639,492
92,24,640,498
92,25,3422,356
92,26,3430,514
92,27,641,842
92,28,643,433
92,29,642,539
92,30,644,297
92,31,645,427
92,32,646,800
92,33,3876,613
92,34,3424,569
92,35,3425,24623
92,36,7219,0
93,0,496,92
93,1,2148,220
93,2,2149,324
93,3,2151,289
93,4,2150,524
93,5,2153,234
93,6,3019,302
93,7,3020,426
93,8,3021,395
93,9,3023,418
93,10,3025,355
93,11,3024,369
93,12,3026,314
93,13,3027,323
93,14,3028,481
93,15,3029,650
93,16,3030,570
93,17,3031,491
93,18,3032,426
93,19,3033,345
93,20,3034,432
93,21,3035,318
93,22,3036,447
93,23,3038,442
93,24,3039,509
93,25,3040,426
93,26,3041,735
93,27,3042,559
93,28,4421,13993
93,29,7263,0
94,0,278,188
94,1,621,167
94,2,620,272
94,3,622,266
94,4,624,580
94,5,623,384
94,6,626,286
94,7,627,341
94,8,628,340
94,9,629,556
94,10,1386,289
94,11,117,481
94,12,116,102
94,13,4150,288
94,14,630,617
94,15,631,449
94,16,632,422
94,17,633,333
94,18,634,363
94,19,635,575
94,20,636,991
94,21,637,581
94,22,638,1231
94,23,639,492
94,24,640,498
94,25,3422,356
94,26,3430,514
94,27,641,842
94,28,643,433
94,29,642,539
94,30,644,297
94,31,645,427
94,32,646,358
94,33,647,630
94,34,648,456
94,35,649,345
94,36,650,242
94,37,651,591
94,38,3433,14610
94,39,7220,0
95,0,732,131
95,1,7617,558
95,2,5826,535
95,3,3917,762
95,4,3918,344
95,5,3921,473
95,6,3919,582
95,7,3920,783
95,8,3922,917
95,9,3923,8257
95,10,7209,0
97,0,166,230
97,1,1115,31
97,2,1116,34
97,3,1117,401
97,4,1151,697
97,5,1152,328
97,6,1154,365
97,7,1153,300
97,8,1156,344
97,9,7800,300
97,10,1155,442
97,11,1158,179
97,12,1160,507
97,13,4592,323
97,14,1157,67
97,15,4586,526
97,16,1162,323
97,17,1164,347
97,18,1161,210
97,19,2259,404
97,20,2268,449
97,21,2261,219
97,22,3954,317
97,23,3950,359
97,24,3953,969
97,25,3951,504
97,26,3974,603
97,27,2224,594
97,28,3945,998
97,29,2222,443
97,30,3949,557
97,31,3939,344
97,32,2265,336
97,33,2227,497
97,34,3941,15399
97,35,7209,0
98,0,8,328
98,1,621,167
98,2,620,272
98,3,622,266
98,4,624,345
98,5,625,235
98,6,623,384
98,7,626,207
98,8,4763,349
98,9,4764,181
98,10,4765,270
98,11,4766,350
98,12,3455,223
98,13,3457,669
98,14,3453,64
98,15,3459,335
98,16,3460,582
98,17,3461,401
98,18,3423,371
98,19,2310,432
98,20,2312,445
98,21,2313,453
98,22,3449,515
98,23,3466,397
98,24,3463,330
98,25,3464,331
98,26,3465,488
98,27,3468,490
98,28,3289,508
98,29,3288,643
98,30,3290,437
98,31,3467,488
98,32,3470,482
98,33,3469,422
98,34,3472,614
98,35,3471,592
98,36,3474,548
98,37,3473,664
98,38,3476,653
98,39,3475,25861
98,40,7210,0
99,0,8,328
99,1,621,167
99,2,620,272
99,3,622,266
99,4,624,580
99,5,623,384
99,6,626,286
99,7,627,341
99,8,628,340
99,9,629,556
99,10,1386,289
99,11,117,481
99,12,116,391
99,13,630,617
99,14,631,449
99,15,632,422
99,16,633,333
99,17,634,363
99,18,635,575
99,19,636,991
99,20,637,755
99,21,7039,1058
99,22,639,492
99,23,640,498
99,24,3422,356
99,25,3430,514
99,26,641,842
99,27,643,972
99,28,644,297
99,29,645,427
99,30,646,800
99,31,3876,613
99,32,3424,569
99,33,3425,21208
99,34,7211,0
